timestep,region,system,id,variable,value,i
2040,DE,battery < redoxBattery,1,capaStSize,0.065555812,16
2040,DE,battery < redoxBattery,1,capaStIn,0.467555811,16
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,16
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.04749036,16
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,47.49036054,16
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.04749036,16
2040,DE,ocgt < ocgtGas,,capaConv,3.042531923,16
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,8.44E-05,16
2040,DE,wind < offshore,,capaConv,31.24210767,16
2040,DE,battery < lithiumBattery,1,capaStOut,0.69155219,16
2040,DE,battery < lithiumBattery,1,capaStSize,0.089980622,16
2040,DE,battery < lithiumBattery,1,capaStIn,0.69155219,16
none,none,none,none,objectiveValue,13557.20216,16
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-235.3785141,16
2040,DE,solar < rooftopInd,,capaConvDual,-102.2081481,16
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-247.5021288,16
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-288.7834448,16
2040,DE,solar < rooftopResi,,capaConvDual,-102.2081481,16
2040,DE,wind < onshore,,capaConvDual,-1421.639343,16
2040,DE,ocgt < ocgtH2,,capaConvDual,-1225.970592,16
2040,DE,solar < openspace,,capaConvDual,-102.2081481,16
2040,DE,battery < redoxBattery,1,capaStSizeDual,-8.994386205,16
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,16
2040,DE,ocgt < ocgtGas,,capaConvDual,-191.5560472,16
2040,DE,wind < offshore,,capaConvDual,-1421.639343,16
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-11.93105711,16
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-235.3785141,16
2040,DE,solar < rooftopInd,,capaConvDual,-102.2081481,16
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-247.5021288,16
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-288.7834448,16
2040,DE,solar < rooftopResi,,capaConvDual,-102.2081481,16
2040,DE,wind < onshore,,capaConvDual,-1421.639343,16
2040,DE,ocgt < ocgtH2,,capaConvDual,-1225.970592,16
2040,DE,solar < openspace,,capaConvDual,-102.2081481,16
2040,DE,battery < redoxBattery,1,capaStSizeDual,-8.994386205,16
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,16
2040,DE,ocgt < ocgtGas,,capaConvDual,-191.5560472,16
2040,DE,wind < offshore,,capaConvDual,-1421.639343,16
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-11.93105711,16
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.525647699,17
2040,DE,solar < rooftopInd,,capaConv,0.84975486,17
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.591320506,17
2040,DE,engine < enginePeak < gasEngine,,capaConv,5.400208816,17
2040,DE,solar < rooftopResi,,capaConv,0.837179164,17
2040,DE,wind < onshore,,capaConv,86.4625873,17
2040,DE,ocgt < ocgtH2,,capaConv,14.67944261,17
2040,DE,solar < openspace,,capaConv,0.854200871,17
2040,DE,battery < redoxBattery,1,capaStOut,0.458894349,17
2040,DE,battery < redoxBattery,1,capaStSize,0.066257526,17
2040,DE,battery < redoxBattery,1,capaStIn,0.458894349,17
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,17
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.059968583,17
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,59.96858404,17
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.059968583,17
2040,DE,ocgt < ocgtGas,,capaConv,3.251515304,17
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,5.09E-05,17
2040,DE,wind < offshore,,capaConv,31.91094701,17
2040,DE,battery < lithiumBattery,1,capaStOut,0.690411773,17
2040,DE,battery < lithiumBattery,1,capaStSize,0.091341046,17
2040,DE,battery < lithiumBattery,1,capaStIn,0.690411773,17
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.525647699,17
2040,DE,solar < rooftopInd,,capaConv,0.84975486,17
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.591320506,17
2040,DE,engine < enginePeak < gasEngine,,capaConv,5.400208816,17
2040,DE,solar < rooftopResi,,capaConv,0.837179164,17
2040,DE,wind < onshore,,capaConv,86.4625873,17
2040,DE,ocgt < ocgtH2,,capaConv,14.67944261,17
2040,DE,solar < openspace,,capaConv,0.854200871,17
2040,DE,battery < redoxBattery,1,capaStOut,0.458894349,17
2040,DE,battery < redoxBattery,1,capaStSize,0.066257526,17
2040,DE,battery < redoxBattery,1,capaStIn,0.458894349,17
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,17
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.059968583,17
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,59.96858404,17
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.059968583,17
2040,DE,ocgt < ocgtGas,,capaConv,3.251515304,17
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,5.09E-05,17
2040,DE,wind < offshore,,capaConv,31.91094701,17
2040,DE,battery < lithiumBattery,1,capaStOut,0.690411773,17
2040,DE,battery < lithiumBattery,1,capaStSize,0.091341046,17
2040,DE,battery < lithiumBattery,1,capaStIn,0.690411773,17
none,none,none,none,objectiveValue,11253.80168,17
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-235.3785176,17
2040,DE,solar < rooftopInd,,capaConvDual,-84.95237824,17
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-247.5021331,17
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-214.4393838,17
2040,DE,solar < rooftopResi,,capaConvDual,-84.95237824,17
2040,DE,wind < onshore,,capaConvDual,-1185.937685,17
2040,DE,ocgt < ocgtH2,,capaConvDual,-1039.875746,17
2040,DE,solar < openspace,,capaConvDual,-84.95237824,17
2040,DE,battery < redoxBattery,1,capaStSizeDual,-8.975694867,17
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,17
2040,DE,ocgt < ocgtGas,,capaConvDual,-127.7040316,17
2040,DE,wind < offshore,,capaConvDual,-1185.937685,17
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-11.91171948,17
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-235.3785176,17
2040,DE,solar < rooftopInd,,capaConvDual,-84.95237824,17
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-247.5021331,17
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-214.4393838,17
2040,DE,solar < rooftopResi,,capaConvDual,-84.95237824,17
2040,DE,wind < onshore,,capaConvDual,-1185.937685,17
2040,DE,ocgt < ocgtH2,,capaConvDual,-1039.875746,17
2040,DE,solar < openspace,,capaConvDual,-84.95237824,17
2040,DE,battery < redoxBattery,1,capaStSizeDual,-8.975694867,17
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,17
2040,DE,ocgt < ocgtGas,,capaConvDual,-127.7040316,17
2040,DE,wind < offshore,,capaConvDual,-1185.937685,17
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-11.91171948,17
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.583921107,18
2040,DE,solar < rooftopInd,,capaConv,0.913235553,18
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.657490738,18
2040,DE,engine < enginePeak < gasEngine,,capaConv,5.775165296,18
2040,DE,solar < rooftopResi,,capaConv,0.899114271,18
2040,DE,wind < onshore,,capaConv,86.46258732,18
2040,DE,ocgt < ocgtH2,,capaConv,15.91020508,18
2040,DE,solar < openspace,,capaConv,0.918227413,18
2040,DE,battery < redoxBattery,1,capaStOut,0.449671577,18
2040,DE,battery < redoxBattery,1,capaStSize,0.066998333,18
2040,DE,battery < redoxBattery,1,capaStIn,0.449671577,18
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,18
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.073255846,18
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,73.25584659,18
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.073255846,18
2040,DE,ocgt < ocgtGas,,capaConv,3.459741456,18
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,3.27E-05,18
2040,DE,wind < offshore,,capaConv,32.56990753,18
2040,DE,battery < lithiumBattery,1,capaStOut,0.689197616,18
2040,DE,battery < lithiumBattery,1,capaStSize,0.092784344,18
2040,DE,battery < lithiumBattery,1,capaStIn,0.689197615,18
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.583921107,18
2040,DE,solar < rooftopInd,,capaConv,0.913235553,18
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.657490738,18
2040,DE,engine < enginePeak < gasEngine,,capaConv,5.775165296,18
2040,DE,solar < rooftopResi,,capaConv,0.899114271,18
2040,DE,wind < onshore,,capaConv,86.46258732,18
2040,DE,ocgt < ocgtH2,,capaConv,15.91020508,18
2040,DE,solar < openspace,,capaConv,0.918227413,18
2040,DE,battery < redoxBattery,1,capaStOut,0.449671577,18
2040,DE,battery < redoxBattery,1,capaStSize,0.066998333,18
2040,DE,battery < redoxBattery,1,capaStIn,0.449671577,18
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,18
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.073255846,18
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,73.25584659,18
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.073255846,18
2040,DE,ocgt < ocgtGas,,capaConv,3.459741456,18
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,3.27E-05,18
2040,DE,wind < offshore,,capaConv,32.56990753,18
2040,DE,battery < lithiumBattery,1,capaStOut,0.689197616,18
2040,DE,battery < lithiumBattery,1,capaStSize,0.092784344,18
2040,DE,battery < lithiumBattery,1,capaStIn,0.689197615,18
none,none,none,none,objectiveValue,9334.253297,18
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-235.3785183,18
2040,DE,solar < rooftopInd,,capaConvDual,-66.415921,18
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-247.502134,18
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-192.5222966,18
2040,DE,solar < rooftopResi,,capaConvDual,-66.415921,18
2040,DE,wind < onshore,,capaConvDual,-822.9452523,18
2040,DE,ocgt < ocgtH2,,capaConvDual,-654.3232878,18
2040,DE,solar < openspace,,capaConvDual,-66.415921,18
2040,DE,battery < redoxBattery,1,capaStSizeDual,-6.599115291,18
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,18
2040,DE,ocgt < ocgtGas,,capaConvDual,-127.7040316,18
2040,DE,wind < offshore,,capaConvDual,-822.9452523,18
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-8.796820833,18
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-235.3785183,18
2040,DE,solar < rooftopInd,,capaConvDual,-66.415921,18
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-247.502134,18
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-192.5222966,18
2040,DE,solar < rooftopResi,,capaConvDual,-66.415921,18
2040,DE,wind < onshore,,capaConvDual,-822.9452523,18
2040,DE,ocgt < ocgtH2,,capaConvDual,-654.3232878,18
2040,DE,solar < openspace,,capaConvDual,-66.415921,18
2040,DE,battery < redoxBattery,1,capaStSizeDual,-6.599115291,18
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,18
2040,DE,ocgt < ocgtGas,,capaConvDual,-127.7040316,18
2040,DE,wind < offshore,,capaConvDual,-822.9452523,18
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-8.796820833,18
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.651860674,19
2040,DE,solar < rooftopInd,,capaConv,0.982402728,19
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.734637236,19
2040,DE,engine < enginePeak < gasEngine,,capaConv,6.206594921,19
2040,DE,solar < rooftopResi,,capaConv,0.966479458,19
2040,DE,wind < onshore,,capaConv,86.46258732,19
2040,DE,ocgt < ocgtH2,,capaConv,17.18008868,19
2040,DE,solar < openspace,,capaConv,0.988030932,19
2040,DE,battery < redoxBattery,1,capaStOut,0.438917379,19
2040,DE,battery < redoxBattery,1,capaStSize,0.066617676,19
2040,DE,battery < redoxBattery,1,capaStIn,0.438917379,19
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,19
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.08874658,19
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,88.74658004,19
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.08874658,19
2040,DE,ocgt < ocgtGas,,capaConv,3.702509492,19
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,3.26E-05,19
2040,DE,wind < offshore,,capaConv,33.16394117,19
2040,DE,battery < lithiumBattery,1,capaStOut,0.687781107,19
2040,DE,battery < lithiumBattery,1,capaStSize,0.092837699,19
2040,DE,battery < lithiumBattery,1,capaStIn,0.687781107,19
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.651860674,19
2040,DE,solar < rooftopInd,,capaConv,0.982402728,19
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.734637236,19
2040,DE,engine < enginePeak < gasEngine,,capaConv,6.206594921,19
2040,DE,solar < rooftopResi,,capaConv,0.966479458,19
2040,DE,wind < onshore,,capaConv,86.46258732,19
2040,DE,ocgt < ocgtH2,,capaConv,17.18008868,19
2040,DE,solar < openspace,,capaConv,0.988030932,19
2040,DE,battery < redoxBattery,1,capaStOut,0.438917379,19
2040,DE,battery < redoxBattery,1,capaStSize,0.066617676,19
2040,DE,battery < redoxBattery,1,capaStIn,0.438917379,19
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,19
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.08874658,19
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,88.74658004,19
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.08874658,19
2040,DE,ocgt < ocgtGas,,capaConv,3.702509492,19
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,3.26E-05,19
2040,DE,wind < offshore,,capaConv,33.16394117,19
2040,DE,battery < lithiumBattery,1,capaStOut,0.687781107,19
2040,DE,battery < lithiumBattery,1,capaStSize,0.092837699,19
2040,DE,battery < lithiumBattery,1,capaStIn,0.687781107,19
none,none,none,none,objectiveValue,7964.302771,19
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-236.019515,19
2040,DE,solar < rooftopInd,,capaConvDual,-66.11321216,19
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-247.5021342,19
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-192.5222966,19
2040,DE,solar < rooftopResi,,capaConvDual,-66.11321216,19
2040,DE,wind < onshore,,capaConvDual,-676.0691199,19
2040,DE,ocgt < ocgtH2,,capaConvDual,-532.0804575,19
2040,DE,solar < openspace,,capaConvDual,-66.11321216,19
2040,DE,battery < redoxBattery,1,capaStSizeDual,-4.333996484,19
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,19
2040,DE,ocgt < ocgtGas,,capaConvDual,-127.7040316,19
2040,DE,wind < offshore,,capaConvDual,-676.0691199,19
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-5.712467685,19
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-236.019515,19
2040,DE,solar < rooftopInd,,capaConvDual,-66.11321216,19
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-247.5021342,19
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-192.5222966,19
2040,DE,solar < rooftopResi,,capaConvDual,-66.11321216,19
2040,DE,wind < onshore,,capaConvDual,-676.0691199,19
2040,DE,ocgt < ocgtH2,,capaConvDual,-532.0804575,19
2040,DE,solar < openspace,,capaConvDual,-66.11321216,19
2040,DE,battery < redoxBattery,1,capaStSizeDual,-4.333996484,19
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,19
2040,DE,ocgt < ocgtGas,,capaConvDual,-127.7040316,19
2040,DE,wind < offshore,,capaConvDual,-676.0691199,19
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-5.712467685,19
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.723355171,20
2040,DE,solar < rooftopInd,,capaConv,1.054926949,20
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.815620703,20
2040,DE,engine < enginePeak < gasEngine,,capaConv,6.65948151,20
2040,DE,solar < rooftopResi,,capaConv,1.037112073,20
2040,DE,wind < onshore,,capaConv,86.4625873,20
2040,DE,ocgt < ocgtH2,,capaConv,18.47959809,20
2040,DE,solar < openspace,,capaConv,1.061223161,20
2040,DE,battery < redoxBattery,1,capaStOut,0.427627172,20
2040,DE,battery < redoxBattery,1,capaStSize,0.065619983,20
2040,DE,battery < redoxBattery,1,capaStIn,0.427627172,20
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,20
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.105010857,20
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,105.0108574,20
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.105010857,20
2040,DE,ocgt < ocgtGas,,capaConv,3.957351465,20
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,7.33E-05,20
2040,DE,wind < offshore,,capaConv,33.74407574,20
2040,DE,battery < lithiumBattery,1,capaStOut,0.686292876,20
2040,DE,battery < lithiumBattery,1,capaStSize,0.092064274,20
2040,DE,battery < lithiumBattery,1,capaStIn,0.686292876,20
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.723355171,20
2040,DE,solar < rooftopInd,,capaConv,1.054926949,20
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.815620703,20
2040,DE,engine < enginePeak < gasEngine,,capaConv,6.65948151,20
2040,DE,solar < rooftopResi,,capaConv,1.037112073,20
2040,DE,wind < onshore,,capaConv,86.4625873,20
2040,DE,ocgt < ocgtH2,,capaConv,18.47959809,20
2040,DE,solar < openspace,,capaConv,1.061223161,20
2040,DE,battery < redoxBattery,1,capaStOut,0.427627172,20
2040,DE,battery < redoxBattery,1,capaStSize,0.065619983,20
2040,DE,battery < redoxBattery,1,capaStIn,0.427627172,20
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,20
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.105010857,20
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,105.0108574,20
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.105010857,20
2040,DE,ocgt < ocgtGas,,capaConv,3.957351465,20
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,7.33E-05,20
2040,DE,wind < offshore,,capaConv,33.74407574,20
2040,DE,battery < lithiumBattery,1,capaStOut,0.686292876,20
2040,DE,battery < lithiumBattery,1,capaStSize,0.092064274,20
2040,DE,battery < lithiumBattery,1,capaStIn,0.686292876,20
none,none,none,none,objectiveValue,6718.771387,20
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-146.1477171,20
2040,DE,solar < rooftopInd,,capaConvDual,-64.35588749,20
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-153.0013193,20
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-192.5222966,20
2040,DE,solar < rooftopResi,,capaConvDual,-64.35588749,20
2040,DE,wind < onshore,,capaConvDual,-648.5246495,20
2040,DE,ocgt < ocgtH2,,capaConvDual,-532.0804575,20
2040,DE,solar < openspace,,capaConvDual,-64.35588749,20
2040,DE,battery < redoxBattery,1,capaStSizeDual,-4.252500968,20
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,20
2040,DE,ocgt < ocgtGas,,capaConvDual,-127.7040316,20
2040,DE,wind < offshore,,capaConvDual,-648.5246495,20
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-5.649657494,20
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-146.1477171,20
2040,DE,solar < rooftopInd,,capaConvDual,-64.35588749,20
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-153.0013193,20
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-192.5222966,20
2040,DE,solar < rooftopResi,,capaConvDual,-64.35588749,20
2040,DE,wind < onshore,,capaConvDual,-648.5246495,20
2040,DE,ocgt < ocgtH2,,capaConvDual,-532.0804575,20
2040,DE,solar < openspace,,capaConvDual,-64.35588749,20
2040,DE,battery < redoxBattery,1,capaStSizeDual,-4.252500968,20
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,20
2040,DE,ocgt < ocgtGas,,capaConvDual,-127.7040316,20
2040,DE,wind < offshore,,capaConvDual,-648.5246495,20
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-5.649657494,20
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.771421856,21
2040,DE,solar < rooftopInd,,capaConv,1.128615083,21
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.871940305,21
2040,DE,engine < enginePeak < gasEngine,,capaConv,7.122715085,21
2040,DE,solar < rooftopResi,,capaConv,1.108865384,21
2040,DE,wind < onshore,,capaConv,86.4625873,21
2040,DE,ocgt < ocgtH2,,capaConv,19.80879698,21
2040,DE,solar < openspace,,capaConv,1.135594564,21
2040,DE,battery < redoxBattery,1,capaStOut,0.416080674,21
2040,DE,battery < redoxBattery,1,capaStSize,0.064554077,21
2040,DE,battery < redoxBattery,1,capaStIn,0.416080674,21
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,21
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.121644628,21
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,121.6446282,21
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.121644628,21
2040,DE,ocgt < ocgtGas,,capaConv,4.218015773,21
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.000157806,21
2040,DE,wind < offshore,,capaConv,34.32951353,21
2040,DE,battery < lithiumBattery,1,capaStOut,0.684772109,21
2040,DE,battery < lithiumBattery,1,capaStSize,0.091237799,21
2040,DE,battery < lithiumBattery,1,capaStIn,0.684772109,21
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.771421856,21
2040,DE,solar < rooftopInd,,capaConv,1.128615083,21
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.871940305,21
2040,DE,engine < enginePeak < gasEngine,,capaConv,7.122715085,21
2040,DE,solar < rooftopResi,,capaConv,1.108865384,21
2040,DE,wind < onshore,,capaConv,86.4625873,21
2040,DE,ocgt < ocgtH2,,capaConv,19.80879698,21
2040,DE,solar < openspace,,capaConv,1.135594564,21
2040,DE,battery < redoxBattery,1,capaStOut,0.416080674,21
2040,DE,battery < redoxBattery,1,capaStSize,0.064554077,21
2040,DE,battery < redoxBattery,1,capaStIn,0.416080674,21
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,21
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.121644628,21
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,121.6446282,21
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.121644628,21
2040,DE,ocgt < ocgtGas,,capaConv,4.218015773,21
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.000157806,21
2040,DE,wind < offshore,,capaConv,34.32951353,21
2040,DE,battery < lithiumBattery,1,capaStOut,0.684772109,21
2040,DE,battery < lithiumBattery,1,capaStSize,0.091237799,21
2040,DE,battery < lithiumBattery,1,capaStIn,0.684772109,21
none,none,none,none,objectiveValue,5570.418579,21
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-146.7887138,21
2040,DE,solar < rooftopInd,,capaConvDual,-31.23599849,21
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-153.0013194,21
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-192.5222966,21
2040,DE,solar < rooftopResi,,capaConvDual,-31.23599849,21
2040,DE,wind < onshore,,capaConvDual,-504.30571,21
2040,DE,ocgt < ocgtH2,,capaConvDual,-409.8376273,21
2040,DE,solar < openspace,,capaConvDual,-31.23599849,21
2040,DE,battery < redoxBattery,1,capaStSizeDual,-4.28293664,21
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,21
2040,DE,ocgt < ocgtGas,,capaConvDual,-127.7040316,21
2040,DE,wind < offshore,,capaConvDual,-504.30571,21
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-5.675474437,21
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-146.7887138,21
2040,DE,solar < rooftopInd,,capaConvDual,-31.23599849,21
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-153.0013194,21
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-192.5222966,21
2040,DE,solar < rooftopResi,,capaConvDual,-31.23599849,21
2040,DE,wind < onshore,,capaConvDual,-504.30571,21
2040,DE,ocgt < ocgtH2,,capaConvDual,-409.8376273,21
2040,DE,solar < openspace,,capaConvDual,-31.23599849,21
2040,DE,battery < redoxBattery,1,capaStSizeDual,-4.28293664,21
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,21
2040,DE,ocgt < ocgtGas,,capaConvDual,-127.7040316,21
2040,DE,wind < offshore,,capaConvDual,-504.30571,21
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-5.675474437,21
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.823310443,22
2040,DE,solar < rooftopInd,,capaConv,1.197651383,22
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.932318393,22
2040,DE,engine < enginePeak < gasEngine,,capaConv,7.595647826,22
2040,DE,solar < rooftopResi,,capaConv,1.175827427,22
2040,DE,wind < onshore,,capaConv,86.46258726,22
2040,DE,ocgt < ocgtH2,,capaConv,21.1766641,22
2040,DE,solar < openspace,,capaConv,1.205363556,22
2040,DE,battery < redoxBattery,1,capaStOut,0.40370242,22
2040,DE,battery < redoxBattery,1,capaStSize,0.063413321,22
2040,DE,battery < redoxBattery,1,capaStIn,0.40370242,22
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,22
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.139476732,22
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,139.4767326,22
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.139476732,22
2040,DE,ocgt < ocgtGas,,capaConv,4.477125311,22
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.000115342,22
2040,DE,wind < offshore,,capaConv,34.89894018,22
2040,DE,battery < lithiumBattery,1,capaStOut,0.683141969,22
2040,DE,battery < lithiumBattery,1,capaStSize,0.090349505,22
2040,DE,battery < lithiumBattery,1,capaStIn,0.683141969,22
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.823310443,22
